id,team_id,team_name,home_team,visiting_team,type,time,result,foul,yellow_card,red_card,possession,shot,pass,pass_rate,most,score,create_time,update_time
781,10,法国,法国,荷兰,欧洲预选,2017/9/1 02:45:00,4-0,10,3,0,0.57,23(15),554(485),0.88,1,7,2018/3/9 11:08:40,2018/3/9 11:08:40
782,10,法国,法国,英格兰,国际友谊,2017/6/14 03:00:00,3-2,12,0,1,0.47,15(7),385(307),0.8,1,2,2018/3/9 11:08:40,2018/3/9 11:08:40
783,10,法国,瑞典,法国,欧洲预选,2017/6/10 02:45:00,2-1,12,1,0,0.57,15(6),0(0),0,0,6,2018/3/9 11:08:40,2018/3/9 11:08:40
784,10,法国,法国,巴拉圭,国际友谊,2017/6/3 03:00:00,5-0,16,0,0,0.59,12(7),0(0),0,0,6,2018/3/9 11:08:40,2018/3/9 11:08:40
785,10,法国,法国,西班牙,国际友谊,2017/3/29 03:00:00,0-2,17,2,0,0.41,8(2),439(371),0.85,1,4,2018/3/9 11:08:40,2018/3/9 11:08:40
786,10,法国,卢森堡,法国,欧洲预选,2017/3/26 03:45:00,1-3,9,1,0,0.61,19(11),0(0),0,0,8,2018/3/9 11:08:40,2018/3/9 11:08:40
787,10,法国,法国,科特迪瓦,国际友谊,2016/11/16 04:00:00,0-0,8,0,0,0.6,9(3),0(0),0,0,5,2018/3/9 11:08:40,2018/3/9 11:08:40
788,10,法国,法国,瑞典,欧洲预选,2016/11/12 03:45:00,2-1,7,2,0,0.65,20(6),0(0),0,0,5,2018/3/9 11:08:40,2018/3/9 11:08:40
789,10,法国,荷兰,法国,欧洲预选,2016/10/11 02:45:00,0-1,5,1,0,0.49,15(5),528(458),0.87,1,6,2018/3/9 11:08:40,2018/3/9 11:08:40
790,10,法国,法国,保加利亚,欧洲预选,2016/10/8 02:45:00,4-1,11,0,0,0.67,12(5),0(0),0,0,8,2018/3/9 11:08:40,2018/3/9 11:08:40
791,10,法国,白俄罗斯,法国,欧洲预选,2016/9/7 02:45:00,0-0,9,0,0,0.69,22(9),0(0),0,0,6,2018/3/9 11:08:40,2018/3/9 11:08:40
792,10,法国,意大利,法国,国际友谊,2016/9/2 03:00:00,1-3,10,1,0,0.4,10(5),417(342),0.82,1,2,2018/3/9 11:08:40,2018/3/9 11:08:40
793,10,法国,法国,葡萄牙,欧洲杯,2016/7/11 03:00:00,0-0,13,4,0,0.56,18(7),724(643),0.89,1,9,2018/3/9 11:08:40,2018/3/9 11:08:40
794,10,法国,法国,德国,欧洲杯,2016/7/8 03:00:00,2-0,12,2,0,0.34,16(6),302(236),0.78,1,5,2018/3/9 11:08:40,2018/3/9 11:08:40
795,10,法国,法国,冰岛,欧洲杯,2016/7/4 03:00:00,5-2,8,1,0,0.52,15(8),642(579),0.9,1,4,2018/3/9 11:08:40,2018/3/9 11:08:40
796,10,法国,法国,爱尔兰,欧洲杯,2016/6/26 21:00:00,2-1,8,2,0,0.64,21(11),530(454),0.86,1,9,2018/3/9 11:08:40,2018/3/9 11:08:40
797,10,法国,法国,瑞士,欧洲杯,2016/6/20 03:00:00,0-0,10,2,0,0.47,12(7),354(284),0.8,1,10,2018/3/9 11:08:40,2018/3/9 11:08:40
798,10,法国,法国,阿尔巴尼亚,欧洲杯,2016/6/16 03:00:00,2-0,16,1,0,0.66,22(2),528(465),0.88,1,6,2018/3/9 11:08:40,2018/3/9 11:08:40
799,10,法国,法国,罗马尼亚,欧洲杯,2016/6/11 03:00:00,2-1,6,1,0,0.54,14(5),538(430),0.8,1,5,2018/3/9 11:08:40,2018/3/9 11:08:40
800,10,法国,法国,苏格兰,国际友谊,2016/6/5 03:00:00,3-0,8,0,0,0.59,23(8),688(642),0.93,1,10,2018/3/9 11:08:40,2018/3/9 11:08:40
801,10,法国,法国,喀麦隆,国际友谊,2016/5/31 03:00:00,3-2,12,2,0,0.61,18(7),632(585),0.93,1,6,2018/3/9 11:08:40,2018/3/9 11:08:40
802,10,法国,法国,俄罗斯,国际友谊,2016/3/30 03:00:00,4-2,9,0,0,0.55,13(4),525(446),0.85,1,4,2018/3/9 11:08:40,2018/3/9 11:08:40
803,10,法国,荷兰,法国,国际友谊,2016/3/26 03:45:00,2-3,13,1,0,0.47,16(7),509(440),0.86,1,5,2018/3/9 11:08:40,2018/3/9 11:08:40
804,10,法国,英格兰,法国,国际友谊,2015/11/18 04:00:00,2-0,10,0,0,0.47,5(2),535(458),0.86,1,3,2018/3/9 11:08:40,2018/3/9 11:08:40
805,10,法国,法国,德国,国际友谊,2015/11/14 04:00:00,2-0,12,1,0,0.48,10(5),470(405),0.86,1,5,2018/3/9 11:08:40,2018/3/9 11:08:40
806,10,法国,丹麦,法国,国际友谊,2015/10/12 02:45:00,1-2,7,0,0,0.5,14(7),0(0),0,0,6,2018/3/9 11:08:40,2018/3/9 11:08:40
807,10,法国,法国,阿美尼亚,国际友谊,2015/10/9 02:45:00,4-0,13,2,0,0.63,17(8),626(560),0.89,1,12,2018/3/9 11:08:40,2018/3/9 11:08:40
808,10,法国,法国,塞尔维亚,国际友谊,2015/9/8 02:45:00,2-1,13,1,0,0.57,18(7),624(556),0.89,1,5,2018/3/9 11:08:40,2018/3/9 11:08:40
809,10,法国,葡萄牙,法国,国际友谊,2015/9/5 02:45:00,0-1,13,1,0,0.58,8(7),541(453),0.84,1,3,2018/3/9 11:08:40,2018/3/9 11:08:40
810,10,法国,阿尔巴尼亚,法国,国际友谊,2015/6/13 23:59:00,1-0,15,0,0,0.62,8(4),0(0),0,0,4,2018/3/9 11:08:40,2018/3/9 11:08:40
811,10,法国,法国,比利时,国际友谊,2015/6/8 03:00:00,3-4,12,1,0,0.59,20(7),495(428),0.86,1,12,2018/3/9 11:08:40,2018/3/9 11:08:40
812,10,法国,法国,丹麦,国际友谊,2015/3/30 03:00:00,2-0,10,0,0,0.51,16(5),0(0),0,0,11,2018/3/9 11:08:40,2018/3/9 11:08:40
813,10,法国,法国,巴西,国际友谊,2015/3/27 04:00:00,1-3,7,0,0,0.5,7(4),0(0),0,0,7,2018/3/9 11:08:40,2018/3/9 11:08:40
814,10,法国,法国,瑞典,国际友谊,2014/11/19 04:00:00,1-0,8,0,0,0.64,28(6),581(516),0.89,1,11,2018/3/9 11:08:40,2018/3/9 11:08:40
815,10,法国,法国,阿尔巴尼亚,国际友谊,2014/11/15 03:45:00,1-1,0,0,0,0,0(0),0(0),0,0,4,2018/3/9 11:08:40,2018/3/9 11:08:40
816,10,法国,阿美尼亚,法国,国际友谊,2014/10/14 23:59:00,0-3,0,2,0,0,0(0),0(0),0,0,14,2018/3/9 11:08:40,2018/3/9 11:08:40
817,10,法国,法国,葡萄牙,国际友谊,2014/10/12 02:45:00,2-1,13,2,0,0.51,12(5),0(0),0,0,3,2018/3/9 11:08:40,2018/3/9 11:08:40
818,10,法国,塞尔维亚,法国,国际友谊,2014/9/8 02:45:00,1-1,14,2,0,0.48,11(5),0(0),0,0,5,2018/3/9 11:08:40,2018/3/9 11:08:40
819,10,法国,法国,西班牙,国际友谊,2014/9/5 03:00:00,1-0,9,0,0,0.42,10(5),0(0),0,0,2,2018/3/9 11:08:40,2018/3/9 11:08:40
820,10,法国,德国,法国,世界杯,2014/7/5 00:00:00,1-0,15,0,0,0.49,13(9),0(0),0,0,5,2018/3/9 11:08:40,2018/3/9 11:08:40
821,10,法国,法国,尼日利亚,世界杯,2014/7/1 00:00:00,2-0,12,1,0,0.49,15(9),0(0),0,0,12,2018/3/9 11:08:40,2018/3/9 11:08:40
822,10,法国,厄瓜多尔,法国,世界杯,2014/6/26 04:00:00,0-0,6,0,0,0.6,20(13),0(0),0,0,7,2018/3/9 11:08:40,2018/3/9 11:08:40
823,10,法国,瑞士,法国,世界杯,2014/6/21 03:00:00,2-5,16,1,0,0.43,22(16),0(0),0,0,3,2018/3/9 11:08:40,2018/3/9 11:08:40
824,10,法国,法国,洪都拉斯,世界杯,2014/6/16 03:00:00,3-0,13,3,0,0.63,20(10),0(0),0,0,8,2018/3/9 11:08:40,2018/3/9 11:08:40
825,10,法国,法国,牙买加,国际友谊,2014/6/9 03:00:00,8-0,12,1,0,0.64,22(15),0(0),0,0,9,2018/3/9 11:08:40,2018/3/9 11:08:40
826,10,法国,法国,巴拉圭,国际友谊,2014/6/2 03:00:00,1-1,0,0,0,0,0(0),0(0),0,0,7,2018/3/9 11:08:40,2018/3/9 11:08:40
827,10,法国,法国,挪威,国际友谊,2014/5/28 03:00:00,4-0,12,0,0,0.56,17(7),0(0),0,0,4,2018/3/9 11:08:40,2018/3/9 11:08:40
828,10,法国,法国,荷兰,国际友谊,2014/3/6 04:00:00,2-0,10,1,0,0.53,16(6),0(0),0,0,2,2018/3/9 11:08:40,2018/3/9 11:08:40
829,10,法国,法国,乌克兰,欧洲预选,2013/11/20 04:00:00,3-0,23,3,0,0.68,24(9),0(0),0,0,9,2018/3/9 11:08:40,2018/3/9 11:08:40
830,10,法国,乌克兰,法国,欧洲预选,2013/11/16 03:45:00,2-0,19,2,1,0.59,14(6),0(0),0,0,9,2018/3/9 11:08:40,2018/3/9 11:08:40
831,10,法国,法国,芬兰,欧洲预选,2013/10/16 03:00:00,3-0,12,2,1,0.62,22(9),0(0),0,0,9,2018/3/9 11:08:40,2018/3/9 11:08:40
832,10,法国,白俄罗斯,法国,欧洲预选,2013/9/11 03:00:00,2-4,9,1,1,0.41,14(5),0(0),0,0,9,2018/3/9 11:08:40,2018/3/9 11:08:40
833,10,法国,格鲁吉亚,法国,欧洲预选,2013/9/7 02:15:00,0-0,16,0,0,0.71,22(5),0(0),0,0,10,2018/3/9 11:08:40,2018/3/9 11:08:40
834,10,法国,比利时,法国,球会友谊,2013/8/15 03:00:00,0-0,17,2,0,0.57,13(2),0(0),0,0,9,2018/3/9 11:08:40,2018/3/9 11:08:40
835,10,法国,巴西,法国,球会友谊,2013/6/10 03:00:00,3-0,14,0,1,0.46,8(1),0(0),0,0,4,2018/3/9 11:08:40,2018/3/9 11:08:40
836,10,法国,乌拉圭,法国,球会友谊,2013/6/6 03:00:00,1-0,0,3,0,0,0(0),0(0),0,0,5,2018/3/9 11:08:40,2018/3/9 11:08:40
837,10,法国,法国,西班牙,欧洲预选,2013/3/27 04:00:00,0-1,21,3,1,0.24,15(3),0(0),0,0,5,2018/3/9 11:08:40,2018/3/9 11:08:40
838,10,法国,法国,格鲁吉亚,欧洲预选,2013/3/23 04:00:00,3-1,9,0,1,0.61,16(8),0(0),0,0,4,2018/3/9 11:08:40,2018/3/9 11:08:40
839,10,法国,法国,德国,球会友谊,2013/2/7 04:00:00,1-2,8,1,1,0.4,12(4),0(0),0,0,5,2018/3/9 11:08:40,2018/3/9 11:08:40
840,10,法国,意大利,法国,球会友谊,2012/11/15 03:50:00,1-2,19,4,1,0.16,4(0),0(0),0,0,2,2018/3/9 11:08:40,2018/3/9 11:08:40
841,10,法国,西班牙,法国,欧洲预选,2012/10/17 03:00:00,1-1,10,2,2,0.5,7(3),0(0),0,0,3,2018/3/9 11:08:40,2018/3/9 11:08:40
842,10,法国,法国,白俄罗斯,欧洲预选,2012/9/12 03:00:00,3-1,9,1,1,0.6,12(7),0(0),0,0,8,2018/3/9 11:08:40,2018/3/9 11:08:40
843,10,法国,芬兰,法国,欧洲预选,2012/9/8 02:30:00,0-1,7,2,0,0.5,2(2),0(0),0,0,2,2018/3/9 11:08:40,2018/3/9 11:08:40
844,10,法国,法国,乌拉圭,球会友谊,2012/8/16 03:00:00,0-0,15,2,0,0.65,11(3),0(0),0,0,7,2018/3/9 11:08:40,2018/3/9 11:08:40
845,10,法国,西班牙,法国,欧洲杯,2012/6/24 02:45:00,2-0,12,2,1,0.45,4(1),0(0),0,0,3,2018/3/9 11:08:40,2018/3/9 11:08:40
846,10,法国,瑞典,法国,欧洲杯,2012/6/20 02:45:00,2-0,14,1,0,0.57,24(4),0(0),0,0,8,2018/3/9 11:08:40,2018/3/9 11:08:40
847,10,法国,乌克兰,法国,欧洲杯,2012/6/15 23:59:00,0-2,16,3,1,0.54,16(10),0(0),0,0,6,2018/3/9 11:08:40,2018/3/9 11:08:40
848,10,法国,法国,英格兰,欧洲杯,2012/6/11 23:59:00,1-1,9,0,0,0.6,19(15),0(0),0,0,11,2018/3/9 11:08:40,2018/3/9 11:08:40
849,10,法国,法国,塞尔维亚,球会友谊,2012/6/1 03:00:00,2-0,13,1,0,0.57,14(6),0(0),0,0,4,2018/3/9 11:08:40,2018/3/9 11:08:40
850,10,法国,法国,冰岛,球会友谊,2012/5/28 03:00:00,3-2,19,2,1,0.63,17(3),0(0),0,0,1,2018/3/9 11:08:40,2018/3/9 11:08:40
851,10,法国,德国,法国,球会友谊,2012/3/1 03:45:00,1-2,12,1,2,0.51,15(6),0(0),0,0,9,2018/3/9 11:08:40,2018/3/9 11:08:40
852,10,法国,法国,波黑,欧洲杯,2011/10/12 03:00:00,1-1,14,3,0,0.5,7(3),0(0),0,0,6,2018/3/9 11:08:40,2018/3/9 11:08:40
853,10,法国,法国,阿尔巴尼亚,欧洲杯,2011/10/8 03:00:00,3-0,9,3,1,0.58,13(8),0(0),0,0,4,2018/3/9 11:08:40,2018/3/9 11:08:40
854,10,法国,罗马尼亚,法国,欧洲杯,2011/9/7 02:30:00,0-0,7,1,1,0.59,3(2),0(0),0,0,9,2018/3/9 11:08:40,2018/3/9 11:08:40
855,10,法国,阿尔巴尼亚,法国,欧洲杯,2011/9/3 03:00:00,1-2,9,0,1,0.48,10(5),0(0),0,0,4,2018/3/9 11:08:40,2018/3/9 11:08:40
856,11,秘鲁,秘鲁,新西兰,世界杯附,2017/11/16 10:15:00,2-0,19,3,0,0.61,7(4),0(0),0,0,5,2018/3/9 11:09:25,2018/3/9 11:09:25
857,11,秘鲁,新西兰,秘鲁,世界杯附,2017/11/11 11:15:00,0-0,13,1,0,0.54,9(3),0(0),0,0,3,2018/3/9 11:09:26,2018/3/9 11:09:26
858,11,秘鲁,秘鲁,哥伦比亚,南美预选,2017/10/11 07:30:00,1-1,17,1,0,0.66,8(3),0(0),0,0,2,2018/3/9 11:09:26,2018/3/9 11:09:26
859,11,秘鲁,阿根廷,秘鲁,南美预选,2017/10/6 07:30:00,0-0,20,3,0,0.38,2(1),0(0),0,0,1,2018/3/9 11:09:26,2018/3/9 11:09:26
860,11,秘鲁,厄瓜多尔,秘鲁,南美预选,2017/9/6 05:00:00,1-2,12,6,1,0.42,18(9),0(0),0,0,4,2018/3/9 11:09:26,2018/3/9 11:09:26
861,11,秘鲁,秘鲁,玻利维亚,南美预选,2017/9/1 10:15:00,2-1,15,3,0,0.65,10(6),0(0),0,0,9,2018/3/9 11:09:26,2018/3/9 11:09:26
862,11,秘鲁,秘鲁,牙买加,国际友谊,2017/6/14 08:30:00,3-1,17,1,0,0.62,3(3),0(0),0,0,8,2018/3/9 11:09:26,2018/3/9 11:09:26
863,11,秘鲁,秘鲁,巴拉圭,国际友谊,2017/6/9 05:00:00,1-0,20,2,0,0.56,1(1),0(0),0,0,4,2018/3/9 11:09:26,2018/3/9 11:09:26
864,11,秘鲁,秘鲁,乌拉圭,南美预选,2017/3/29 10:15:00,2-1,21,4,0,0.53,15(3),0(0),0,0,3,2018/3/9 11:09:26,2018/3/9 11:09:26
865,11,秘鲁,委内瑞拉,秘鲁,南美预选,2017/3/24 07:30:00,2-2,16,3,0,0.51,13(5),0(0),0,0,4,2018/3/9 11:09:26,2018/3/9 11:09:26
866,11,秘鲁,秘鲁,巴西,南美预选,2016/11/16 10:15:00,0-2,11,2,0,0.47,6(2),0(0),0,0,2,2018/3/9 11:09:26,2018/3/9 11:09:26
867,11,秘鲁,巴拉圭,秘鲁,南美预选,2016/11/11 07:30:00,1-4,15,3,0,0.55,21(11),0(0),0,0,5,2018/3/9 11:09:26,2018/3/9 11:09:26
868,11,秘鲁,智利,秘鲁,南美预选,2016/10/12 07:30:00,2-1,12,1,0,0.31,10(2),0(0),0,0,1,2018/3/9 11:09:26,2018/3/9 11:09:26
869,11,秘鲁,秘鲁,阿根廷,南美预选,2016/10/7 10:15:00,2-2,12,1,0,0.45,19(4),0(0),0,0,7,2018/3/9 11:09:26,2018/3/9 11:09:26
870,11,秘鲁,秘鲁,厄瓜多尔,南美预选,2016/9/7 10:15:00,2-1,16,3,0,0.44,12(8),0(0),0,0,4,2018/3/9 11:09:26,2018/3/9 11:09:26
871,11,秘鲁,玻利维亚,秘鲁,南美预选,2016/9/2 04:00:00,0-3,13,2,0,0.45,10(4),0(0),0,0,4,2018/3/9 11:09:26,2018/3/9 11:09:26
872,11,秘鲁,秘鲁,哥伦比亚,美洲杯,2016/6/18 08:00:00,0-0,18,1,0,0.49,3(1),0(0),0,0,3,2018/3/9 11:09:26,2018/3/9 11:09:26
873,11,秘鲁,巴西,秘鲁,美洲杯,2016/6/13 08:55:00,0-1,10,1,0,0.36,4(2),0(0),0,0,2,2018/3/9 11:09:26,2018/3/9 11:09:26
874,11,秘鲁,厄瓜多尔,秘鲁,美洲杯,2016/6/9 10:00:00,2-2,15,1,0,0.45,6(3),0(0),0,0,4,2018/3/9 11:09:26,2018/3/9 11:09:26
875,11,秘鲁,秘鲁,海地,美洲杯,2016/6/5 07:30:00,1-0,18,3,0,0.51,10(5),0(0),0,0,4,2018/3/9 11:09:26,2018/3/9 11:09:26
876,11,秘鲁,秘鲁,萨尔瓦多,国际友谊,2016/5/29 08:10:00,3-1,17,0,0,0.48,12(5),0(0),0,0,2,2018/3/9 11:09:26,2018/3/9 11:09:26
877,11,秘鲁,秘鲁,特立尼达和多巴哥,国际友谊,2016/5/24 09:35:00,4-0,15,1,0,0.52,9(5),0(0),0,0,6,2018/3/9 11:09:26,2018/3/9 11:09:26
878,11,秘鲁,乌拉圭,秘鲁,南美预选,2016/3/30 07:00:00,1-0,11,2,0,0.47,9(3),0(0),0,0,3,2018/3/9 11:09:26,2018/3/9 11:09:26
879,11,秘鲁,秘鲁,委内瑞拉,南美预选,2016/3/25 10:15:00,2-2,15,3,0,0.6,17(6),0(0),0,0,10,2018/3/9 11:09:26,2018/3/9 11:09:26
880,11,秘鲁,巴西,秘鲁,南美预选,2015/11/18 08:00:00,3-0,18,3,0,0.4,9(3),0(0),0,0,3,2018/3/9 11:09:26,2018/3/9 11:09:26
881,11,秘鲁,秘鲁,巴拉圭,南美预选,2015/11/14 10:15:00,1-0,16,1,0,0.55,13(3),0(0),0,0,6,2018/3/9 11:09:26,2018/3/9 11:09:26
882,11,秘鲁,秘鲁,智利,南美预选,2015/10/14 10:15:00,3-4,10,1,1,0.33,15(5),0(0),0,0,6,2018/3/9 11:09:26,2018/3/9 11:09:26
883,11,秘鲁,哥伦比亚,秘鲁,南美预选,2015/10/9 04:30:00,2-0,12,1,0,0.48,10(2),0(0),0,0,5,2018/3/9 11:09:26,2018/3/9 11:09:26
884,11,秘鲁,哥伦比亚,秘鲁,国际友谊,2015/9/9 08:10:00,1-1,13,2,0,0.42,9(2),0(0),0,0,6,2018/3/9 11:09:26,2018/3/9 11:09:26
885,11,秘鲁,美国,秘鲁,国际友谊,2015/9/5 07:30:00,2-1,13,0,0,0.59,14(4),0(0),0,0,6,2018/3/9 11:09:26,2018/3/9 11:09:26
886,11,秘鲁,巴拉圭,秘鲁,美洲杯,2015/7/4 07:30:00,0-2,16,2,0,0.51,13(4),408(322),0.79,1,11,2018/3/9 11:09:26,2018/3/9 11:09:26
887,11,秘鲁,智利,秘鲁,美洲杯,2015/6/30 07:30:00,2-1,12,2,1,0.28,9(4),203(140),0.69,1,4,2018/3/9 11:09:26,2018/3/9 11:09:26
888,11,秘鲁,玻利维亚,秘鲁,美洲杯,2015/6/26 07:30:00,1-3,25,4,0,0.52,24(8),326(257),0.79,1,10,2018/3/9 11:09:26,2018/3/9 11:09:26
889,11,秘鲁,哥伦比亚,秘鲁,美洲杯,2015/6/22 03:00:00,0-0,21,3,0,0.42,7(1),330(249),0.75,1,2,2018/3/9 11:09:26,2018/3/9 11:09:26
890,11,秘鲁,秘鲁,委内瑞拉,美洲杯,2015/6/19 07:30:00,1-0,17,4,0,0.65,12(1),492(400),0.81,1,3,2018/3/9 11:09:26,2018/3/9 11:09:26
891,11,秘鲁,巴西,秘鲁,美洲杯,2015/6/15 05:30:00,2-1,17,2,0,0.41,8(3),342(283),0.83,1,3,2018/3/9 11:09:26,2018/3/9 11:09:26
892,11,秘鲁,秘鲁,墨西哥,国际友谊,2015/6/4 09:05:00,1-1,22,2,1,0.51,16(8),0(0),0,0,3,2018/3/9 11:09:26,2018/3/9 11:09:26
893,11,秘鲁,秘鲁,巴拉圭,国际友谊,2014/11/19 09:00:00,2-1,0,3,2,0,0(0),0(0),0,0,4,2018/3/9 11:09:26,2018/3/9 11:09:26
894,11,秘鲁,巴拉圭,秘鲁,国际友谊,2014/11/15 07:00:00,2-1,0,1,1,0,0(0),0(0),0,0,5,2018/3/9 11:09:26,2018/3/9 11:09:26
895,11,秘鲁,秘鲁,危地马拉,国际友谊,2014/10/15 09:00:00,1-0,0,0,0,0,0(0),0(0),0,0,3,2018/3/9 11:09:26,2018/3/9 11:09:26
896,11,秘鲁,智利,秘鲁,国际友谊,2014/10/11 07:00:00,3-0,0,0,1,0,0(0),0(0),0,0,4,2018/3/9 11:09:26,2018/3/9 11:09:26
897,11,秘鲁,卡塔尔,秘鲁,国际友谊,2014/9/9 23:30:00,0-2,0,2,0,0,0(0),0(0),0,0,8,2018/3/9 11:09:26,2018/3/9 11:09:26
898,11,秘鲁,伊拉克,秘鲁,国际友谊,2014/9/4 23:30:00,0-2,0,4,0,0,0(0),0(0),0,0,5,2018/3/9 11:09:26,2018/3/9 11:09:26
899,11,秘鲁,秘鲁,巴拿马,球会友谊,2014/8/7 09:00:00,3-0,0,2,0,0,0(0),0(0),0,0,7,2018/3/9 11:09:26,2018/3/9 11:09:26
900,11,秘鲁,瑞士,秘鲁,国际友谊,2014/6/4 02:30:00,2-0,10,2,0,0.42,6(1),0(0),0,0,2,2018/3/9 11:09:26,2018/3/9 11:09:26
901,11,秘鲁,英格兰,秘鲁,国际友谊,2014/5/31 03:00:00,3-0,11,1,0,0.47,6(1),0(0),0,0,1,2018/3/9 11:09:26,2018/3/9 11:09:26
902,11,秘鲁,秘鲁,玻利维亚,南美预选,2013/10/16 10:15:00,1-1,25,2,0,0.59,13(2),0(0),0,0,6,2018/3/9 11:09:26,2018/3/9 11:09:26
903,11,秘鲁,阿根廷,秘鲁,南美预选,2013/10/12 07:00:00,3-1,13,1,1,0.39,9(5),0(0),0,0,1,2018/3/9 11:09:26,2018/3/9 11:09:26
904,11,秘鲁,委内瑞拉,秘鲁,南美预选,2013/9/11 08:00:00,3-2,15,4,0,0.36,8(3),0(0),0,0,4,2018/3/9 11:09:26,2018/3/9 11:09:26
905,11,秘鲁,秘鲁,乌拉圭,南美预选,2013/9/7 10:30:00,1-2,21,1,1,0.6,13(4),0(0),0,0,7,2018/3/9 11:09:26,2018/3/9 11:09:26
906,11,秘鲁,哥伦比亚,秘鲁,南美预选,2013/6/12 04:30:00,2-0,18,3,1,0.41,14(5),0(0),0,0,7,2018/3/9 11:09:26,2018/3/9 11:09:26
907,11,秘鲁,秘鲁,厄瓜多尔,南美预选,2013/6/8 10:10:00,1-0,1,3,0,0,4(2),0(0),0,0,3,2018/3/9 11:09:26,2018/3/9 11:09:26
908,11,秘鲁,秘鲁,智利,南美预选,2013/3/23 10:10:00,1-0,26,3,1,0.37,16(4),0(0),0,0,3,2018/3/9 11:09:26,2018/3/9 11:09:26
909,11,秘鲁,巴拉圭,秘鲁,南美预选,2012/10/17 06:00:00,1-0,4,4,0,0,6(2),0(0),0,0,1,2018/3/9 11:09:26,2018/3/9 11:09:26
910,11,秘鲁,玻利维亚,秘鲁,南美预选,2012/10/13 04:00:00,1-1,8,2,0,0.48,6(3),0(0),0,0,0,2018/3/9 11:09:26,2018/3/9 11:09:26
911,11,秘鲁,秘鲁,阿根廷,南美预选,2012/9/12 09:25:00,1-1,16,3,0,0,8(3),0(0),0,0,7,2018/3/9 11:09:26,2018/3/9 11:09:26
912,11,秘鲁,秘鲁,委内瑞拉,南美预选,2012/9/8 09:25:00,2-1,13,2,0,0.48,14(8),0(0),0,0,14,2018/3/9 11:09:26,2018/3/9 11:09:26
913,11,秘鲁,厄瓜多尔,秘鲁,南美预选,2011/11/16 05:00:00,2-0,16,2,0,0.52,4(1),0(0),0,0,4,2018/3/9 11:09:26,2018/3/9 11:09:26
914,11,秘鲁,智利,秘鲁,南美预选,2011/10/12 06:45:00,4-2,11,2,1,0.52,8(3),0(0),0,0,6,2018/3/9 11:09:26,2018/3/9 11:09:26
915,11,秘鲁,秘鲁,委内瑞拉,美洲杯,2011/7/24 03:00:00,4-1,16,2,0,0.48,9(7),0(0),0,0,4,2018/3/9 11:09:26,2018/3/9 11:09:26
916,11,秘鲁,乌拉圭,秘鲁,美洲杯,2011/7/20 08:45:00,2-0,24,2,1,0.46,7(1),0(0),0,0,4,2018/3/9 11:09:26,2018/3/9 11:09:26
917,11,秘鲁,哥伦比亚,秘鲁,美洲杯,2011/7/17 03:00:00,0-0,16,2,1,0.3,11(9),0(0),0,0,9,2018/3/9 11:09:26,2018/3/9 11:09:26
918,11,秘鲁,智利,秘鲁,美洲杯,2011/7/13 06:15:00,1-0,10,4,1,0.44,8(2),0(0),0,0,7,2018/3/9 11:09:26,2018/3/9 11:09:26
919,11,秘鲁,秘鲁,墨西哥,美洲杯,2011/7/9 08:45:00,1-0,8,0,1,0.56,17(5),0(0),0,0,11,2018/3/9 11:09:26,2018/3/9 11:09:26
920,11,秘鲁,乌拉圭,秘鲁,美洲杯,2011/7/5 06:15:00,1-1,13,4,0,0.57,11(6),0(0),0,0,2,2018/3/9 11:09:26,2018/3/9 11:09:26
921,12,澳大利亚,澳大利亚,洪都拉斯,世界杯附,2017/11/15 17:00:00,3-1,19,4,0,0.65,10(5),0(0),0,0,5,2018/3/9 11:10:21,2018/3/9 11:10:21
922,12,澳大利亚,洪都拉斯,澳大利亚,世界杯附,2017/11/11 06:00:00,0-0,12,4,0,0.56,7(4),0(0),0,0,4,2018/3/9 11:10:22,2018/3/9 11:10:22
923,12,澳大利亚,澳大利亚,叙利亚,亚洲预选,2017/10/10 17:00:00,1-1,19,3,0,0.65,23(11),0(0),0,0,7,2018/3/9 11:10:22,2018/3/9 11:10:22
924,12,澳大利亚,叙利亚,澳大利亚,亚洲预选,2017/10/5 20:30:00,1-1,17,4,0,0.57,12(5),0(0),0,0,4,2018/3/9 11:10:22,2018/3/9 11:10:22
925,12,澳大利亚,澳大利亚,泰国,亚洲预选,2017/9/5 18:00:00,2-1,17,1,0,0.72,40(13),0(0),0,0,16,2018/3/9 11:10:22,2018/3/9 11:10:22
926,12,澳大利亚,日本,澳大利亚,亚洲预选,2017/8/31 18:35:00,2-0,13,0,0,0.59,4(1),0(0),0,0,3,2018/3/9 11:10:22,2018/3/9 11:10:22
927,12,澳大利亚,智利,澳大利亚,洲际杯,2017/6/25 23:00:00,1-1,13,4,0,0.49,11(2),0(0),0,0,5,2018/3/9 11:10:22,2018/3/9 11:10:22
928,12,澳大利亚,喀麦隆,澳大利亚,洲际杯,2017/6/22 23:00:00,1-1,13,1,0,0.54,6(3),0(0),0,0,2,2018/3/9 11:10:22,2018/3/9 11:10:22
929,12,澳大利亚,澳大利亚,德国,洲际杯,2017/6/19 23:00:00,2-3,12,1,0,0.43,6(4),0(0),0,0,1,2018/3/9 11:10:22,2018/3/9 11:10:22
930,12,澳大利亚,澳大利亚,巴西,国际友谊,2017/6/13 18:05:00,0-4,12,0,0,0.43,4(1),0(0),0,0,2,2018/3/9 11:10:22,2018/3/9 11:10:22
